"PinCode","Year","State","Population","Crime Rate"
"AL01500","2017","Choctaw, AL","164","3"
"AL01501","2012","Choctaw, AL","167","4"
"AL01503","1995","Choctaw, AL","158","6"
"AL01600","1968","Clarke, AL","167","3"
"AL01600","1973","Clarke, AL","167","10"
"AL01600","1974","Clarke, AL","150","10"
"AL01600","1975","Clarke, AL","170","10"
"AL01600","1976","Clarke, AL","168","3"
"AL01600","1977","Clarke, AL","169","10"
"AL01600","1979","Clarke, AL","161","6"
"AL01600","1980","Clarke, AL","164","8"
"AL01600","1981","Clarke, AL","160","6"
"AL01600","1982","Clarke, AL","150","2"
"AL01600","1983","Clarke, AL","160","4"
"AL01600","1994","Clarke, AL","155","7"
"AL01600","1998","Clarke, AL","150","7"
"AL01600","2001","Clarke, AL","180","8"
"AL01600","2002","Clarke, AL","179","9"
"AL01600","2003","Clarke, AL","159","6"
"AL01600","2009","Clarke, AL","174","10"
"AL01600","2010","Clarke, AL","174","3"
"AL01600","2015","Clarke, AL","150","2"
"AL01600","2016","Clarke, AL","174","4"
"AL01600","2017","Clarke, AL","174","2"
"AL01601","1977","Clarke, AL","159","3"
"AL01601","1981","Clarke, AL","172","6"
"AL01601","1983","Clarke, AL","152","2"
"AL01601","1985","Clarke, AL","171","6"
"AL01601","1987","Clarke, AL","162","5"
"AL01601","1988","Clarke, AL","166","10"
"AL01601","1989","Clarke, AL","177","7"
"AL01601","1990","Clarke, AL","175","10"
"AL01601","1991","Clarke, AL","162","10"
"AL01601","1992","Clarke, AL","171","9"
"AL01601","1998","Clarke, AL","176","5"
"AL01601","2011","Clarke, AL","153","8"
"AL01602","1975","Clarke, AL","158","10"
"AL01602","1977","Clarke, AL","179","5"
"AL01602","1980","Clarke, AL","154","2"
"AL01602","1982","Clarke, AL","178","4"
"AL01602","1998","Clarke, AL","175","3"
"AL01602","2003","Clarke, AL","150","7"
"AL01602","2007","Clarke, AL","165","10"
"AL01602","2010","Clarke, AL","170","10"
"AL01603","1996","Clarke, AL","161","3"
"AL01700","1965","Clay, AL","153","5"
"AL01700","1975","Clay, AL","159","10"
"AL01700","1976","Clay, AL","178","5"
"AL01700","1978","Clay, AL","180","2"
"AL01700","1995","Clay, AL","178","8"
"AL01700","2004","Clay, AL","172","9"
"AL01701","1975","Clay, AL","164","5"
"AL01701","1984","Clay, AL","163","7"
"AL01702","1981","Clay, AL","177","8"
"AL01702","1986","Clay, AL","164","2"
"AL01702","2001","Clay, AL","162","3"
"AL01800","1965","Cleburne, AL","150","10"
"AL01800","1973","Cleburne, AL","171","5"
"AL01800","1974","Cleburne, AL","151","10"
"AL01800","1975","Cleburne, AL","161","5"
"AL01800","1976","Cleburne, AL","174","5"
"AL01800","1977","Cleburne, AL","158","7"
"AL01800","1978","Cleburne, AL","171","9"
"AL01800","1980","Cleburne, AL","155","7"
"AL01800","1981","Cleburne, AL","159","7"
"AL01800","1983","Cleburne, AL","155","3"
"AL01800","1984","Cleburne, AL","165","5"
"AL01800","1985","Cleburne, AL","167","4"
"AL01800","1986","Cleburne, AL","172","4"
"AL01800","1989","Cleburne, AL","162","9"
"AL01800","1992","Cleburne, AL","174","5"
"AL01800","1993","Cleburne, AL","155","7"
"AL01800","1994","Cleburne, AL","176","10"
"AL01800","2001","Cleburne, AL","168","8"
"AL01800","2002","Cleburne, AL","167","5"
"AL01800","2003","Cleburne, AL","158","7"
"AL01800","2005","Cleburne, AL","171","4"
"AL01800","2009","Cleburne, AL","156","6"
"AL01801","1977","Cleburne, AL","175","2"
"AL01801","1982","Cleburne, AL","168","6"
"AL01801","1995","Cleburne, AL","174","8"
"AL01801","2001","Cleburne, AL","179","5"
"AL01801","2002","Cleburne, AL","170","9"
"AL01801","2008","Cleburne, AL","172","4"
"AL01900","1969","Coffee, AL","171","7"
"AL01900","1970","Coffee, AL","156","5"
"AL01900","1976","Coffee, AL","165","10"
"AL01900","1979","Coffee, AL","164","9"
"AL01900","1985","Coffee, AL","167","7"
"AL01900","1989","Coffee, AL","180","10"
"AL01900","1994","Coffee, AL","170","9"
"AL01900","1998","Coffee, AL","178","4"
"AL01900","1999","Coffee, AL","156","10"
"AL01900","2005","Coffee, AL","180","2"
"AL01900","2015","Coffee, AL","159","2"
"AL01900","2017","Coffee, AL","150","10"
"AL01901","1967","Coffee, AL","162","4"
"AL01901","1976","Coffee, AL","173","6"
"AL01901","1979","Coffee, AL","158","10"
"AL01901","1985","Coffee, AL","175","8"
"AL01901","1986","Coffee, AL","160","9"
"AL01901","1987","Coffee, AL","170","8"
"AL01901","1989","Coffee, AL","171","4"
"AL01901","1993","Coffee, AL","177","9"
"AL01901","1994","Coffee, AL","167","3"
"AL01901","2010","Coffee, AL","150","9"
"AL01902","1968","Coffee, AL","155","2"
"AL01902","1974","Coffee, AL","167","6"
"AL01902","1975","Coffee, AL","168","8"
"AL01902","1976","Coffee, AL","162","7"
"AL01902","1977","Coffee, AL","172","5"
"AL01902","1979","Coffee, AL","180","5"
"AL01902","1980","Coffee, AL","164","5"
"AL01902","1981","Coffee, AL","178","6"
"AL01902","1982","Coffee, AL","179","5"
"AL01902","1983","Coffee, AL","177","6"
"AL01902","1984","Coffee, AL","153","9"
"AL01902","1985","Coffee, AL","172","9"
"AL01902","1986","Coffee, AL","172","8"
"AL01902","1988","Coffee, AL","156","8"
"AL01902","1989","Coffee, AL","165","8"
"AL01902","1990","Coffee, AL","158","6"
"AL01902","1993","Coffee, AL","163","9"
"AL01902","1994","Coffee, AL","167","4"
"AL01902","1995","Coffee, AL","171","9"
"AL01902","1996","Coffee, AL","180","10"
"AL01902","1997","Coffee, AL","168","2"
"AL01902","1998","Coffee, AL","150","7"
"AL01902","2001","Coffee, AL","166","6"
"AL01902","2002","Coffee, AL","159","3"
"AL01902","2003","Coffee, AL","158","8"
"AL01902","2004","Coffee, AL","163","2"
"AL01902","2007","Coffee, AL","159","2"
"AL01902","2008","Coffee, AL","166","4"
"AL01902","2009","Coffee, AL","170","10"
"AL01902","2010","Coffee, AL","161","10"
"AL01902","2011","Coffee, AL","164","9"
"AL01902","2012","Coffee, AL","168","3"
"AL01902","2013","Coffee, AL","177","5"
"AL01902","2016","Coffee, AL","176","10"
"AL01902","2017","Coffee, AL","163","5"
"AL01903","2015","Coffee, AL","151","3"
"AL02000","1965","Colbert, AL","163","9"
"AL02000","1966","Colbert, AL","155","3"
"AL02000","1967","Colbert, AL","171","5"
"AL02000","1973","Colbert, AL","165","8"
"AL02000","1975","Colbert, AL","165","4"
"AL02000","1976","Colbert, AL","176","10"
"AL02000","1977","Colbert, AL","171","3"
"AL02000","1978","Colbert, AL","155","6"
"AL02000","1979","Colbert, AL","171","2"
"AL02000","1980","Colbert, AL","158","10"
"AL02000","1981","Colbert, AL","166","5"
"AL02000","1982","Colbert, AL","173","10"
"AL02000","1984","Colbert, AL","178","7"
"AL02000","1985","Colbert, AL","177","4"
"AL02000","1987","Colbert, AL","171","9"
"AL02000","1988","Colbert, AL","177","9"
"AL02000","1989","Colbert, AL","162","8"
"AL02000","1991","Colbert, AL","162","6"
"AL02000","1993","Colbert, AL","170","9"
"AL02000","1995","Colbert, AL","152","3"
"AL02000","1996","Colbert, AL","165","5"
"AL02000","1997","Colbert, AL","161","7"
"AL02000","1999","Colbert, AL","155","8"
"AL02000","2001","Colbert, AL","162","6"
"AL02000","2002","Colbert, AL","162","7"
"AL02000","2003","Colbert, AL","170","3"
"AL02000","2004","Colbert, AL","156","4"
"AL02000","2012","Colbert, AL","171","3"
"AL02001","1965","Colbert, AL","162","10"
"AL02001","1966","Colbert, AL","177","7"
"AL02001","1967","Colbert, AL","160","8"
"AL02001","1968","Colbert, AL","153","10"
"AL02001","1970","Colbert, AL","164","3"
"AL02001","1971","Colbert, AL","163","2"
"AL02001","1974","Colbert, AL","159","7"
"AL02001","1975","Colbert, AL","155","10"
"AL02001","1976","Colbert, AL","177","2"
"AL02001","1978","Colbert, AL","167","9"
"AL02001","1979","Colbert, AL","169","4"
"AL02001","1981","Colbert, AL","158","6"
"AL02001","1982","Colbert, AL","179","2"
"AL02001","1983","Colbert, AL","180","8"
"AL02001","1984","Colbert, AL","178","6"
"AL02001","1987","Colbert, AL","168","7"
"AL02001","1990","Colbert, AL","173","9"
"AL02001","1992","Colbert, AL","164","2"
"AL02001","1993","Colbert, AL","155","10"
"AL02001","1994","Colbert, AL","169","6"
"AL02001","1997","Colbert, AL","153","6"
"AL02001","1998","Colbert, AL","150","6"
"AL02001","2000","Colbert, AL","153","9"
"AL02001","2003","Colbert, AL","155","2"
"AL02001","2005","Colbert, AL","159","10"
"AL02001","2007","Colbert, AL","177","5"
"AL02001","2008","Colbert, AL","170","2"
"AL02001","2013","Colbert, AL","151","2"
"AL02001","2014","Colbert, AL","160","8"
"AL02002","1976","Colbert, AL","163","4"
"AL02002","1978","Colbert, AL","177","3"
"AL02002","1980","Colbert, AL","179","7"
"AL02002","1983","Colbert, AL","163","7"
"AL02002","1984","Colbert, AL","155","5"
"AL02002","1994","Colbert, AL","168","4"
"AL02002","1995","Colbert, AL","171","9"
"AL02002","1998","Colbert, AL","170","7"
"AL02002","2011","Colbert, AL","171","5"
"AL02002","2012","Colbert, AL","155","3"
"AL02002","2014","Colbert, AL","175","10"
"AL02002","2016","Colbert, AL","170","3"
"AL02003","1976","Colbert, AL","167","10"
"AL02003","1977","Colbert, AL","167","6"
"AL02003","1978","Colbert, AL","160","2"
"AL02003","1979","Colbert, AL","162","4"
"AL02003","1981","Colbert, AL","154","2"
"AL02003","1986","Colbert, AL","151","2"
"AL02003","1990","Colbert, AL","179","2"
"AL02003","2011","Colbert, AL","158","6"
"AL02003","2015","Colbert, AL","160","9"
"AL02003","2017","Colbert, AL","150","6"
"AL02004","1983","Colbert, AL","164","2"
"AL02100","1965","Conecuh, AL","168","9"
"AL02100","1966","Conecuh, AL","154","8"
"AL02100","1967","Conecuh, AL","174","4"
"AL02100","1968","Conecuh, AL","172","3"
"AL02100","1969","Conecuh, AL","176","10"
"AL02100","1970","Conecuh, AL","177","10"
"AL02100","1971","Conecuh, AL","178","10"
"AL02100","1972","Conecuh, AL","172","8"
"AL02100","1973","Conecuh, AL","178","4"
"AL02100","1974","Conecuh, AL","160","4"
"AL02100","1975","Conecuh, AL","171","9"
"AL02100","1976","Conecuh, AL","175","10"
"AL02100","1978","Conecuh, AL","153","3"
"AL02100","1979","Conecuh, AL","173","2"
"AL02100","1980","Conecuh, AL","168","7"
"AL02100","1983","Conecuh, AL","171","10"
"AL02100","1984","Conecuh, AL","165","6"
"AL02100","1996","Conecuh, AL","179","2"
"AL02100","2000","Conecuh, AL","167","5"
"AL02100","2002","Conecuh, AL","154","2"
"AL02100","2008","Conecuh, AL","166","6"
"AL02100","2009","Conecuh, AL","167","2"
"AL02100","2012","Conecuh, AL","156","2"
"AL02100","2013","Conecuh, AL","178","2"
"AL02101","1991","Conecuh, AL","155","6"
"AL02101","1992","Conecuh, AL","176","8"
"AL02101","1994","Conecuh, AL","154","2"
"AL02101","1997","Conecuh, AL","158","8"
"AL02101","1998","Conecuh, AL","153","3"
"AL02101","2000","Conecuh, AL","152","7"
"AL02101","2001","Conecuh, AL","175","10"
"AL02101","2006","Conecuh, AL","168","6"
"AL02101","2011","Conecuh, AL","160","6"
"AL02101","2014","Conecuh, AL","165","8"
"AL02101","2017","Conecuh, AL","158","3"
"AL02200","1965","Coosa, AL","173","3"
"AL02200","1966","Coosa, AL","161","10"
"AL02200","1967","Coosa, AL","169","5"
"AL02200","1968","Coosa, AL","166","7"
"AL02200","1969","Coosa, AL","180","9"
"AL02200","1970","Coosa, AL","171","9"
"AL02200","1972","Coosa, AL","171","5"
"AL02200","1973","Coosa, AL","162","7"
"AL02200","1975","Coosa, AL","155","10"
"AL02200","1976","Coosa, AL","179","3"
"AL02200","1977","Coosa, AL","172","7"
"AL02200","1978","Coosa, AL","172","4"
"AL02200","1979","Coosa, AL","163","9"
"AL02200","1980","Coosa, AL","159","4"
"AL02200","1981","Coosa, AL","153","4"
"AL02200","1983","Coosa, AL","169","8"
"AL02200","1985","Coosa, AL","150","7"
"AL02200","1987","Coosa, AL","171","9"
"AL02200","1988","Coosa, AL","180","6"
"AL02200","1990","Coosa, AL","165","10"
"AL02200","1991","Coosa, AL","156","9"
"AL02200","1993","Coosa, AL","162","2"
"AL02200","1994","Coosa, AL","161","8"
"AL02200","1995","Coosa, AL","153","7"
"AL02200","1997","Coosa, AL","170","2"
"AL02200","1998","Coosa, AL","172","6"
"AL02200","1999","Coosa, AL","160","3"
"AL02200","2000","Coosa, AL","167","6"
"AL02200","2001","Coosa, AL","172","3"
"AL02200","2003","Coosa, AL","170","8"
"AL02200","2006","Coosa, AL","160","4"
"AL02200","2007","Coosa, AL","165","2"
"AL02200","2015","Coosa, AL","152","7"
"AL02200","2017","Coosa, AL","152","7"
"AL02201","1975","Coosa, AL","170","6"
"AL02201","1982","Coosa, AL","166","7"
"AL02201","1985","Coosa, AL","168","2"
"AL02201","1987","Coosa, AL","155","10"
"AL02201","1988","Coosa, AL","160","3"
"AL02201","1998","Coosa, AL","169","9"
"AL02201","2009","Coosa, AL","178","3"
"AL02202","1980","Coosa, AL","180","3"
"AL02202","1982","Coosa, AL","175","9"
"AL02300","1965","Covington, AL","158","2"
"AL02300","1967","Covington, AL","152","4"
"AL02300","1969","Covington, AL","164","3"
"AL02300","1971","Covington, AL","153","3"
"AL02300","1972","Covington, AL","170","5"
"AL02300","1973","Covington, AL","179","2"
"AL02300","1975","Covington, AL","173","6"
"AL02300","1976","Covington, AL","176","2"
"AL02300","1977","Covington, AL","177","10"
"AL02300","1978","Covington, AL","159","3"
"AL02300","1979","Covington, AL","157","3"
"AL02300","1981","Covington, AL","161","9"
"AL02300","1982","Covington, AL","152","6"
"AL02300","1990","Covington, AL","157","7"
"AL02300","2002","Covington, AL","174","9"
"AL02300","2004","Covington, AL","160","2"
"AL02300","2008","Covington, AL","166","3"
"AL02300","2009","Covington, AL","157","7"
"AL02300","2012","Covington, AL","157","7"
"AL02301","1974","Covington, AL","168","2"
"AL02301","1978","Covington, AL","173","9"
"AL02301","1979","Covington, AL","177","10"
"AL02301","1980","Covington, AL","160","2"
"AL02301","1982","Covington, AL","168","10"
"AL02301","1985","Covington, AL","169","2"
"AL02301","1986","Covington, AL","171","3"
"AL02301","1987","Covington, AL","165","3"
"AL02301","1988","Covington, AL","153","2"
"AL02301","1990","Covington, AL","163","10"
"AL02301","1991","Covington, AL","174","9"
"AL02301","1992","Covington, AL","175","8"
"AL02301","1993","Covington, AL","163","7"
"AL02301","1994","Covington, AL","151","8"
"AL02301","1995","Covington, AL","170","9"
"AL02301","1999","Covington, AL","150","4"
"AL02301","2001","Covington, AL","173","6"
"AL02301","2002","Covington, AL","167","7"
"AL02301","2009","Covington, AL","152","10"
"AL02301","2011","Covington, AL","167","5"
"AL02301","2013","Covington, AL","160","9"
"AL02301","2015","Covington, AL","159","5"
"AL02301","2016","Covington, AL","174","2"
"AL02302","1973","Covington, AL","162","7"
"AL02302","1982","Covington, AL","153","7"
"AL02302","1991","Covington, AL","176","6"
"AL02302","1993","Covington, AL","179","3"
"AL02302","1997","Covington, AL","163","6"
"AL02302","1999","Covington, AL","157","9"
"AL02302","2001","Covington, AL","170","3"
"AL02302","2007","Covington, AL","170","2"
"AL02302","2010","Covington, AL","159","7"
"AL02303","1975","Covington, AL","175","4"
"AL02303","1976","Covington, AL","152","10"
"AL02303","1977","Covington, AL","165","4"
"AL02303","1978","Covington, AL","150","2"
"AL02303","1994","Covington, AL","177","9"
"AL02303","2006","Covington, AL","169","6"
"AL02303","2016","Covington, AL","163","5"
"AL02305","2001","Covington, AL","180","5"
"AL02400","1966","Crenshaw, AL","164","9"
"AL02400","1967","Crenshaw, AL","172","5"
"AL02400","1969","Crenshaw, AL","165","10"
"AL02400","1970","Crenshaw, AL","152","10"
"AL02400","1971","Crenshaw, AL","164","6"
"AL02400","1975","Crenshaw, AL","169","9"
"AL02400","1976","Crenshaw, AL","154","7"
"AL02400","1977","Crenshaw, AL","155","8"
"AL02400","1979","Crenshaw, AL","177","4"
"AL02400","1980","Crenshaw, AL","166","8"
"AL02400","1981","Crenshaw, AL","162","10"
"AL02400","1982","Crenshaw, AL","158","6"
"AL02400","1983","Crenshaw, AL","175","6"
"AL02400","1984","Crenshaw, AL","164","7"
"AL02400","1988","Crenshaw, AL","165","7"
"AL02400","1989","Crenshaw, AL","164","7"
"AL02400","1990","Crenshaw, AL","178","4"
"AL02400","1991","Crenshaw, AL","153","9"
"AL02400","1992","Crenshaw, AL","162","7"
"AL02400","1993","Crenshaw, AL","162","7"
"AL02400","1994","Crenshaw, AL","180","2"
"AL02400","1995","Crenshaw, AL","161","4"
"AL02400","1997","Crenshaw, AL","154","4"
"AL02400","1998","Crenshaw, AL","165","5"
"AL02400","1999","Crenshaw, AL","173","6"
"AL02400","2000","Crenshaw, AL","168","7"
"AL02400","2004","Crenshaw, AL","159","2"
"AL02400","2008","Crenshaw, AL","180","7"
"AL02400","2011","Crenshaw, AL","178","2"
"AL02400","2012","Crenshaw, AL","157","10"
"AL02400","2013","Crenshaw, AL","170","8"
"AL02400","2014","Crenshaw, AL","150","4"
"AL02400","2016","Crenshaw, AL","151","5"
"AL02401","1985","Crenshaw, AL","159","4"
"AL02401","1988","Crenshaw, AL","155","6"
"AL02401","1995","Crenshaw, AL","174","9"
"AL02401","2004","Crenshaw, AL","151","4"
"AL02402","1985","Crenshaw, AL","174","6"
"AL02402","1986","Crenshaw, AL","163","8"
"AL02500","1965","Cullman, AL","161","5"
"AL02500","1967","Cullman, AL","158","9"
"AL02500","1968","Cullman, AL","170","4"
"AL02500","1970","Cullman, AL","159","10"
"AL02500","1975","Cullman, AL","166","8"
"AL02500","1977","Cullman, AL","176","6"
"AL02500","1978","Cullman, AL","177","3"
"AL02500","1979","Cullman, AL","170","5"
"AL02500","1980","Cullman, AL","173","5"
"AL02500","1981","Cullman, AL","168","7"
"AL02500","1982","Cullman, AL","158","10"
"AL02500","1983","Cullman, AL","159","7"
"AL02500","1987","Cullman, AL","150","7"
"AL02500","1988","Cullman, AL","173","4"
"AL02500","1989","Cullman, AL","166","7"
"AL02500","1991","Cullman, AL","173","3"
"AL02500","1992","Cullman, AL","170","7"
"AL02500","1993","Cullman, AL","152","8"
"AL02500","1994","Cullman, AL","153","5"
"AL02500","1995","Cullman, AL","158","4"
"AL02500","1997","Cullman, AL","162","2"
"AL02500","1998","Cullman, AL","169","9"
"AL02500","2001","Cullman, AL","180","7"
"AL02500","2002","Cullman, AL","167","8"
"AL02500","2003","Cullman, AL","155","6"
"AL02500","2004","Cullman, AL","180","4"
"AL02500","2005","Cullman, AL","173","9"
"AL02500","2006","Cullman, AL","175","6"
"AL02500","2007","Cullman, AL","160","7"
"AL02500","2008","Cullman, AL","151","2"
"AL02500","2009","Cullman, AL","179","4"
"AL02500","2010","Cullman, AL","163","10"
"AL02500","2011","Cullman, AL","158","2"
"AL02500","2012","Cullman, AL","175","6"
"AL02500","2013","Cullman, AL","152","4"
"AL02500","2014","Cullman, AL","177","2"
"AL02500","2016","Cullman, AL","151","4"
"AL02501","1976","Cullman, AL","151","4"
"AL02501","1979","Cullman, AL","170","2"
"AL02501","1980","Cullman, AL","154","8"
"AL02501","1987","Cullman, AL","177","7"
"AL02501","1992","Cullman, AL","161","10"
"AL02501","1994","Cullman, AL","168","6"
"AL02501","1995","Cullman, AL","165","6"
"AL02501","2004","Cullman, AL","160","4"
"AL02501","2012","Cullman, AL","172","10"
"AL02501","2013","Cullman, AL","164","4"
"AL02501","2017","Cullman, AL","160","3"
"AL02502","1983","Cullman, AL","175","3"
"AL02600","1975","Dale, AL","162","3"
"AL02600","1976","Dale, AL","152","9"
"AL02600","1977","Dale, AL","173","10"
"AL02600","1980","Dale, AL","164","5"
"AL02600","1981","Dale, AL","174","2"
"AL02600","1982","Dale, AL","156","4"
"AL02600","1984","Dale, AL","157","3"
"AL02600","1986","Dale, AL","166","3"
"AL02600","1987","Dale, AL","156","5"
"AL02600","1990","Dale, AL","155","6"
"AL02600","1994","Dale, AL","157","9"
"AL02600","1995","Dale, AL","177","8"
"AL02600","1997","Dale, AL","150","5"
"AL02600","2000","Dale, AL","160","5"
"AL02600","2004","Dale, AL","168","3"
"AL02600","2009","Dale, AL","174","8"
"AL02600","2013","Dale, AL","155","9"
"AL02600","2014","Dale, AL","178","5"
"AL02600","2016","Dale, AL","171","7"
"AL02600","2017","Dale, AL","175","9"
"AL02601","1975","Dale, AL","173","2"
"AL02601","1976","Dale, AL","156","6"
"AL02601","1977","Dale, AL","172","9"
"AL02601","1978","Dale, AL","176","6"
"AL02601","1980","Dale, AL","157","9"
"AL02601","1982","Dale, AL","171","10"
